instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
14790,2012-09-13,3,1,9,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,10.0
14791,2012-09-13,3,1,9,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,11.0
14792,2012-09-13,3,1,9,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,12.0
14793,2012-09-13,3,1,9,0,4,1,1,0.7,0.6364,0.42,0.194,60,223,283,13.0
14794,2012-09-13,3,1,9,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,14.0
14795,2012-09-13,3,1,9,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,15.0
14796,2012-09-13,3,1,9,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,16.0
14797,2012-09-13,3,1,9,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,17.0
14798,2012-09-13,3,1,9,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,18.0
14799,2012-09-13,3,1,9,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,19.0
14800,2012-09-13,3,1,9,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,20.0
14801,2012-09-13,3,1,9,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,21.0
14802,2012-09-13,3,1,9,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,22.0
14803,2012-09-13,3,1,9,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,23.0
14804,2012-09-14,3,1,9,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,0.0
14805,2012-09-14,3,1,9,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,1.0
14806,2012-09-14,3,1,9,0,5,1,1,0.56,0.5303,0.73,0.194,7,23,30,2.0
14807,2012-09-14,3,1,9,0,5,1,1,0.54,0.5152,0.77,0.194,5,9,14,3.0
14808,2012-09-14,3,1,9,0,5,1,1,0.54,0.5152,0.77,0.194,1,11,12,4.0
14809,2012-09-14,3,1,9,0,5,1,1,0.54,0.5152,0.83,0.194,1,40,41,5.0
14810,2012-09-14,3,1,9,0,5,1,1,0.54,0.5152,0.88,0.194,8,144,152,6.0
14811,2012-09-14,3,1,9,0,5,1,2,0.56,0.5303,0.88,0.194,17,437,454,7.0
14812,2012-09-14,3,1,9,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,8.0
14813,2012-09-14,3,1,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,9.0
14814,2012-09-14,3,1,9,0,5,1,2,0.68,0.6364,0.65,0.194,75,171,246,10.0
14815,2012-09-14,3,1,9,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,11.0
14816,2012-09-14,3,1,9,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,12.0
14817,2012-09-14,3,1,9,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,13.0
14818,2012-09-14,3,1,9,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,14.0
14819,2012-09-14,3,1,9,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,15.0
14820,2012-09-14,3,1,9,0,5,1,2,0.72,0.6667,0.51,0.194,109,454,563,16.0
14821,2012-09-14,3,1,9,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,17.0
14822,2012-09-14,3,1,9,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,18.0
14823,2012-09-14,3,1,9,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,19.0
14824,2012-09-14,3,1,9,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,20.0
14825,2012-09-14,3,1,9,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,21.0
14826,2012-09-14,3,1,9,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,22.0
14827,2012-09-14,3,1,9,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,23.0
14828,2012-09-15,3,1,9,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,0.0
14829,2012-09-15,3,1,9,0,6,0,1,0.6,0.5909,0.73,0.194,8,101,109,1.0
14830,2012-09-15,3,1,9,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,2.0
14831,2012-09-15,3,1,9,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,3.0
14832,2012-09-15,3,1,9,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,4.0
14833,2012-09-15,3,1,9,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,5.0
14834,2012-09-15,3,1,9,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,6.0
14835,2012-09-15,3,1,9,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,7.0
14836,2012-09-15,3,1,9,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,8.0
14837,2012-09-15,3,1,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,9.0
14838,2012-09-15,3,1,9,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,10.0
14839,2012-09-15,3,1,9,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,11.0
14840,2012-09-15,3,1,9,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,12.0
14841,2012-09-15,3,1,9,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,13.0
14842,2012-09-15,3,1,9,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,14.0
14843,2012-09-15,3,1,9,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,15.0
14844,2012-09-15,3,1,9,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783,16.0
14845,2012-09-15,3,1,9,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729,17.0
14846,2012-09-15,3,1,9,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614,18.0
14847,2012-09-15,3,1,9,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,19.0
14848,2012-09-15,3,1,9,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,20.0
14849,2012-09-15,3,1,9,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,21.0
14850,2012-09-15,3,1,9,0,6,0,1,0.56,0.5303,0.52,0.194,82,197,279,22.0
14851,2012-09-15,3,1,9,0,6,0,1,0.54,0.5152,0.6,0.194,47,182,229,23.0
14852,2012-09-16,3,1,9,0,0,0,1,0.54,0.5152,0.64,0.194,28,123,151,0.0
14853,2012-09-16,3,1,9,0,0,0,1,0.54,0.5152,0.64,0.194,35,82,117,1.0
14854,2012-09-16,3,1,9,0,0,0,1,0.52,0.5,0.63,0.194,27,62,89,2.0
14855,2012-09-16,3,1,9,0,0,0,1,0.5,0.4848,0.68,0.194,10,38,48,3.0
14856,2012-09-16,3,1,9,0,0,0,1,0.5,0.4848,0.72,0.194,2,6,8,4.0
14857,2012-09-16,3,1,9,0,0,0,1,0.5,0.4848,0.72,0.194,3,10,13,5.0
14858,2012-09-16,3,1,9,0,0,0,1,0.5,0.4848,0.72,0.194,9,26,35,6.0
14859,2012-09-16,3,1,9,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,7.0
14860,2012-09-16,3,1,9,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,8.0
14861,2012-09-16,3,1,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,9.0
14862,2012-09-16,3,1,9,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,10.0
14863,2012-09-16,3,1,9,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,11.0
14864,2012-09-16,3,1,9,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,12.0
14865,2012-09-16,3,1,9,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,13.0
14866,2012-09-16,3,1,9,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,14.0
14867,2012-09-16,3,1,9,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,15.0
14868,2012-09-16,3,1,9,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,16.0
14869,2012-09-16,3,1,9,0,0,0,1,0.66,0.6212,0.41,0.194,177,393,570,17.0
14870,2012-09-16,3,1,9,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,18.0
14871,2012-09-16,3,1,9,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,19.0
14872,2012-09-16,3,1,9,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,20.0
14873,2012-09-16,3,1,9,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,21.0
14874,2012-09-16,3,1,9,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,22.0
14875,2012-09-16,3,1,9,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,23.0
14876,2012-09-17,3,1,9,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45,0.0
14877,2012-09-17,3,1,9,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21,1.0
14878,2012-09-17,3,1,9,0,1,1,1,0.52,0.5,0.72,0.194,5,8,13,2.0
14879,2012-09-17,3,1,9,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7,3.0
14880,2012-09-17,3,1,9,0,1,1,1,0.5,0.4848,0.77,0.194,2,9,11,4.0
14881,2012-09-17,3,1,9,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45,5.0
14882,2012-09-17,3,1,9,0,1,1,1,0.48,0.4697,0.82,0.194,7,157,164,6.0
14883,2012-09-17,3,1,9,0,1,1,1,0.52,0.5,0.77,0.194,18,474,492,7.0
14884,2012-09-17,3,1,9,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,8.0
14885,2012-09-17,3,1,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,9.0
14886,2012-09-17,3,1,9,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,10.0
14887,2012-09-17,3,1,9,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,11.0
14888,2012-09-17,3,1,9,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,12.0
14889,2012-09-17,3,1,9,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,13.0
14890,2012-09-17,3,1,9,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,14.0
14891,2012-09-17,3,1,9,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,15.0
14892,2012-09-17,3,1,9,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,16.0
14893,2012-09-17,3,1,9,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,17.0
14894,2012-09-17,3,1,9,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,18.0
14895,2012-09-17,3,1,9,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,19.0
14896,2012-09-17,3,1,9,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,20.0
14897,2012-09-17,3,1,9,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,21.0
14898,2012-09-17,3,1,9,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,22.0
14899,2012-09-17,3,1,9,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70,23.0
14900,2012-09-18,3,1,9,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13,0.0
14901,2012-09-18,3,1,9,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5,1.0
14902,2012-09-18,3,1,9,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4,2.0
14903,2012-09-18,3,1,9,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,3.0
14904,2012-09-18,3,1,9,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,4.0
14905,2012-09-18,3,1,9,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,5.0
14906,2012-09-18,3,1,9,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,6.0
14907,2012-09-18,3,1,9,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,7.0
14908,2012-09-18,3,1,9,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,8.0
14909,2012-09-18,3,1,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,9.0
14910,2012-09-18,3,1,9,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160,10.0
14911,2012-09-18,3,1,9,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,11.0
14912,2012-09-18,3,1,9,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88,12.0
14913,2012-09-18,3,1,9,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,13.0
14914,2012-09-18,3,1,9,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143,14.0
14915,2012-09-18,3,1,9,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36,15.0
14916,2012-09-18,3,1,9,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141,16.0
14917,2012-09-18,3,1,9,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,17.0
14918,2012-09-18,3,1,9,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,18.0
14919,2012-09-18,3,1,9,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,19.0
14920,2012-09-18,3,1,9,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,20.0
14921,2012-09-18,3,1,9,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,21.0
14922,2012-09-18,3,1,9,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151,22.0
14923,2012-09-18,3,1,9,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,23.0
14924,2012-09-19,3,1,9,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26,0.0
14925,2012-09-19,3,1,9,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12,1.0
14926,2012-09-19,3,1,9,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3,2.0
14927,2012-09-19,3,1,9,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5,3.0
14928,2012-09-19,3,1,9,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10,4.0
14929,2012-09-19,3,1,9,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56,5.0
14930,2012-09-19,3,1,9,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,6.0
14931,2012-09-19,3,1,9,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,7.0
14932,2012-09-19,3,1,9,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,8.0
14933,2012-09-19,3,1,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,9.0
14934,2012-09-19,3,1,9,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,10.0
14935,2012-09-19,3,1,9,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,11.0
14936,2012-09-19,3,1,9,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,12.0
14937,2012-09-19,3,1,9,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,13.0
14938,2012-09-19,3,1,9,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,14.0
14939,2012-09-19,3,1,9,0,3,1,1,0.62,0.6212,0.35,0.194,57,254,311,15.0
14940,2012-09-19,3,1,9,0,3,1,1,0.62,0.6212,0.35,0.194,69,397,466,16.0
14941,2012-09-19,3,1,9,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,17.0
14942,2012-09-19,3,1,9,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,18.0
14943,2012-09-19,3,1,9,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,19.0
14944,2012-09-19,3,1,9,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,20.0
14945,2012-09-19,3,1,9,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,21.0
14946,2012-09-19,3,1,9,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,22.0
14947,2012-09-19,3,1,9,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,23.0
14948,2012-09-20,3,1,9,0,4,1,1,0.5,0.4848,0.63,0.194,12,46,58,0.0
14949,2012-09-20,3,1,9,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,1.0
14950,2012-09-20,3,1,9,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,2.0
14951,2012-09-20,3,1,9,0,4,1,1,0.44,0.4394,0.77,0.194,0,6,6,3.0
14952,2012-09-20,3,1,9,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,4.0
14953,2012-09-20,3,1,9,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56,5.0
14954,2012-09-20,3,1,9,0,4,1,1,0.44,0.4394,0.77,0.194,9,161,170,6.0
14955,2012-09-20,3,1,9,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534,7.0
14956,2012-09-20,3,1,9,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790,8.0
14957,2012-09-20,3,1,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355,9.0
14958,2012-09-20,3,1,9,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190,10.0
14959,2012-09-20,3,1,9,0,4,1,1,0.62,0.6212,0.43,0.194,37,206,243,11.0
14960,2012-09-20,3,1,9,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290,12.0
14961,2012-09-20,3,1,9,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336,13.0
14962,2012-09-20,3,1,9,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,14.0
14963,2012-09-20,3,1,9,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291,15.0
14964,2012-09-20,3,1,9,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457,16.0
14965,2012-09-20,3,1,9,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976,17.0
14966,2012-09-20,3,1,9,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,18.0
14967,2012-09-20,3,1,9,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603,19.0
14968,2012-09-20,3,1,9,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417,20.0
14969,2012-09-20,3,1,9,0,4,1,1,0.56,0.5303,0.64,0.194,28,246,274,21.0
14970,2012-09-20,3,1,9,0,4,1,1,0.54,0.5152,0.73,0.1045,35,252,287,22.0
14971,2012-09-20,3,1,9,0,4,1,1,0.54,0.5152,0.68,0.1045,17,137,154,23.0
14972,2012-09-21,3,1,9,0,5,1,1,0.54,0.5152,0.68,0.194,13,53,66,0.0
14973,2012-09-21,3,1,9,0,5,1,1,0.52,0.5,0.72,0.194,11,38,49,1.0
14974,2012-09-21,3,1,9,0,5,1,1,0.52,0.5,0.72,0.194,6,8,14,2.0
14975,2012-09-21,3,1,9,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12,3.0
14976,2012-09-21,3,1,9,0,5,1,1,0.5,0.4848,0.77,0.194,1,9,10,4.0
14977,2012-09-21,3,1,9,0,5,1,1,0.5,0.4848,0.82,0.194,2,47,49,5.0
14978,2012-09-21,3,1,9,0,5,1,1,0.5,0.4848,0.77,0.0896,19,146,165,6.0
14979,2012-09-21,3,1,9,0,5,1,1,0.52,0.5,0.77,0.194,35,468,503,7.0
14980,2012-09-21,3,1,9,0,5,1,1,0.54,0.5152,0.73,0.1343,31,726,757,8.0
14981,2012-09-21,3,1,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,9.0
14982,2012-09-21,3,1,9,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225,10.0
14983,2012-09-21,3,1,9,0,5,1,1,0.66,0.6212,0.57,0.2239,79,242,321,11.0
14984,2012-09-21,3,1,9,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389,12.0
14985,2012-09-21,3,1,9,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421,13.0
14986,2012-09-21,3,1,9,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412,14.0
14987,2012-09-21,3,1,9,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423,15.0
14988,2012-09-21,3,1,9,0,5,1,1,0.7,0.6515,0.54,0.194,103,464,567,16.0
14989,2012-09-21,3,1,9,0,5,1,1,0.68,0.6364,0.57,0.2836,107,739,846,17.0
14990,2012-09-21,3,1,9,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699,805,18.0
14991,2012-09-21,3,1,9,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588,19.0
14992,2012-09-21,3,1,9,0,5,1,1,0.62,0.6061,0.69,0.194,54,315,369,20.0
14993,2012-09-21,3,1,9,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312,21.0
14994,2012-09-21,3,1,9,0,5,1,1,0.6,0.5909,0.73,0.194,47,248,295,22.0
14995,2012-09-21,3,1,9,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186,23.0
14996,2012-09-22,3,1,9,0,6,0,1,0.6,0.5909,0.73,0.2836,32,140,172,0.0
14997,2012-09-22,3,1,9,0,6,0,1,0.58,0.5455,0.83,0.2985,18,106,124,1.0
14998,2012-09-22,3,1,9,0,6,0,1,0.56,0.5303,0.88,0.2537,10,73,83,2.0
14999,2012-09-22,3,1,9,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45,3.0
15000,2012-09-22,3,1,9,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10,15,4.0
15001,2012-09-22,3,1,9,0,6,0,1,0.56,0.5303,0.83,0.3284,2,15,17,5.0
15002,2012-09-22,3,1,9,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41,6.0
15003,2012-09-22,3,1,9,0,6,0,1,0.58,0.5455,0.78,0.2537,7,70,77,7.0
15004,2012-09-22,3,1,9,0,6,0,1,0.6,0.5909,0.73,0.2985,21,197,218,8.0
15005,2012-09-22,3,1,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377,9.0
15006,2012-09-22,3,1,9,0,6,0,1,0.66,0.6212,0.65,0.3284,124,350,474,10.0
15007,2012-09-22,3,1,9,0,6,0,1,0.7,0.6515,0.58,0.2836,189,437,626,11.0
15008,2012-09-22,3,1,9,0,6,0,1,0.72,0.6667,0.54,0.2985,228,460,688,12.0
15009,2012-09-22,3,1,9,0,6,0,1,0.74,0.6667,0.51,0.3582,273,434,707,13.0
15010,2012-09-22,3,1,9,0,6,0,1,0.76,0.6818,0.48,0.2836,250,404,654,14.0
15011,2012-09-22,3,1,9,0,6,0,1,0.74,0.6667,0.48,0.3881,307,443,750,15.0
15012,2012-09-22,3,1,9,0,6,0,1,0.74,0.6667,0.51,0.3284,253,427,680,16.0
15013,2012-09-22,3,1,9,0,6,0,1,0.74,0.6667,0.51,0.3284,195,451,646,17.0
15014,2012-09-22,3,1,9,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598,18.0
15015,2012-09-22,3,1,9,0,6,0,1,0.7,0.6515,0.58,0.194,99,308,407,19.0
15016,2012-09-22,3,1,9,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325,20.0
15017,2012-09-22,3,1,9,0,6,0,1,0.64,0.6212,0.57,0.2537,59,202,261,21.0
15018,2012-09-22,3,1,9,0,6,0,1,0.62,0.6212,0.57,0.194,59,180,239,22.0
15019,2012-09-22,3,1,9,0,6,0,1,0.62,0.6212,0.5,0.194,34,137,171,23.0
15020,2012-09-23,4,1,9,0,0,0,1,0.62,0.6212,0.38,0.2537,34,146,180,0.0
15021,2012-09-23,4,1,9,0,0,0,1,0.54,0.5152,0.52,0.3582,23,119,142,1.0
15022,2012-09-23,4,1,9,0,0,0,1,0.52,0.5,0.48,0.2537,18,77,95,2.0
15023,2012-09-23,4,1,9,0,0,0,1,0.48,0.4697,0.55,0.2985,13,41,54,3.0
15024,2012-09-23,4,1,9,0,0,0,1,0.46,0.4545,0.55,0.2239,1,9,10,4.0
15025,2012-09-23,4,1,9,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6,5.0
15026,2012-09-23,4,1,9,0,0,0,1,0.44,0.4394,0.62,0.2537,5,11,16,6.0
15027,2012-09-23,4,1,9,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57,7.0
15028,2012-09-23,4,1,9,0,0,0,1,0.48,0.4697,0.55,0.3582,38,137,175,8.0
15029,2012-09-23,4,1,9,0,0,0,1,0.5,0.4848,0.51,0.3284,71,205,276,9.0
15030,2012-09-23,4,1,9,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489,10.0
15031,2012-09-23,4,1,9,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384,570,11.0
15032,2012-09-23,4,1,9,0,0,0,1,0.56,0.5303,0.43,0.1045,250,526,776,12.0
15033,2012-09-23,4,1,9,0,0,0,1,0.6,0.6212,0.38,0.1642,257,445,702,13.0
15034,2012-09-23,4,1,9,0,0,0,1,0.6,0.6212,0.38,0.194,266,400,666,14.0
15035,2012-09-23,4,1,9,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640,15.0
15036,2012-09-23,4,1,9,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691,16.0
15037,2012-09-23,4,1,9,0,0,0,1,0.56,0.5303,0.35,0.2985,227,496,723,17.0
15038,2012-09-23,4,1,9,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540,18.0
15039,2012-09-23,4,1,9,0,0,0,1,0.52,0.5,0.42,0.1642,82,331,413,19.0
15040,2012-09-23,4,1,9,0,0,0,1,0.52,0.5,0.42,0.1642,60,192,252,20.0
15041,2012-09-23,4,1,9,0,0,0,2,0.52,0.5,0.48,0.1045,51,145,196,21.0
15042,2012-09-23,4,1,9,0,0,0,1,0.52,0.5,0.48,0.194,40,98,138,22.0
15043,2012-09-23,4,1,9,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100,23.0
15044,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.63,0.194,10,54,64,0.0
15045,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.67,0.1343,6,12,18,1.0
15046,2012-09-24,4,1,9,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8,2.0
15047,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,3.0
15048,2012-09-24,4,1,9,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8,4.0
15049,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.63,0.194,2,35,37,5.0
15050,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.59,0.194,6,162,168,6.0
15051,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530,7.0
15052,2012-09-24,4,1,9,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750,8.0
15053,2012-09-24,4,1,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328,9.0
15054,2012-09-24,4,1,9,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198,10.0
15055,2012-09-24,4,1,9,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238,11.0
15056,2012-09-24,4,1,9,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342,12.0
15057,2012-09-24,4,1,9,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328,13.0
15058,2012-09-24,4,1,9,0,1,1,1,0.6,0.6061,0.28,0.194,77,226,303,14.0
